dataset,image_id,identity_id,seed,method,epsilon,steps,step_ratio,cosine_similarity,psnr,ssim,lpips,success,jpeg_cosine,blur_cosine,resize_cosine,relaxed_success,runtime_sec
CelebA,188912,4998,0,PGD,0.047058823529411764,35,0.125,-0.9411705136299133,33.04596881816869,0.8934812355516745,0.17407451570034027,True,-0.7787045240402222,0.27675914764404297,-0.8522282838821411,True,0.4867178499698639
CelebA,201543,6747,0,PGD,0.047058823529411764,35,0.125,-0.9626932740211487,33.256902518181384,0.9035635135329887,0.09208924323320389,True,-0.8492832183837891,-0.3681831657886505,-0.898285984992981,True,0.4867178499698639
CelebA,102134,8783,0,PGD,0.047058823529411764,35,0.125,-0.9429184198379517,33.152289657339885,0.9162271501275635,0.06513703614473343,True,-0.8434534668922424,-0.49989545345306396,-0.887722373008728,True,0.4867178499698639
CelebA,035980,1903,0,PGD,0.047058823529411764,35,0.125,-0.9356512427330017,33.04321299940305,0.9212242070239404,0.04804888740181923,True,-0.7273642420768738,-0.3127226233482361,-0.8105476498603821,True,0.4867178499698639
CelebA,088755,4908,0,PGD,0.047058823529411764,35,0.125,-0.9419735670089722,33.750923074720404,0.8550186940650241,0.18060550093650818,True,-0.9071526527404785,-0.713053822517395,-0.9337013959884644,True,0.4867178499698639
CelebA,045582,6442,0,PGD,0.047058823529411764,35,0.125,-0.9431343674659729,33.159587560225496,0.9258993176679343,0.05864016339182854,True,-0.8022561073303223,-0.5151975154876709,-0.8660088181495667,True,0.4867178499698639
CelebA,099669,2787,0,PGD,0.047058823529411764,35,0.125,-0.934499979019165,32.97335313186846,0.8991495788605562,0.08438387513160706,True,-0.7401269674301147,-0.02424723096191883,-0.7923674583435059,True,0.45351442694664
CelebA,057687,6853,0,PGD,0.047058823529411764,35,0.125,-0.9051456451416016,33.35869773597068,0.8767524617952182,0.09489402174949646,True,-0.5909113883972168,-0.02600388415157795,-0.7221279144287109,True,0.45351442694664
CelebA,010520,5064,0,PGD,0.047058823529411764,35,0.125,-0.8863266706466675,33.1553750061343,0.9063720169286236,0.08343619108200073,True,-0.6618732213973999,-0.15538159012794495,-0.7477006316184998,True,0.45351442694664
CelebA,154078,4929,0,PGD,0.047058823529411764,35,0.125,-0.967879056930542,32.95366799926389,0.9275034861356183,0.048583585768938065,True,-0.894383430480957,-0.6085540056228638,-0.9147043228149414,True,0.45351442694664
CelebA,113835,3311,0,PGD,0.047058823529411764,35,0.125,-0.9337061047554016,33.765370504030244,0.8990693277660387,0.05182471126317978,True,-0.9157547950744629,-0.7043613791465759,-0.9381295442581177,True,0.45351442694664
CelebA,028968,182,0,PGD,0.047058823529411764,35,0.125,-0.9476808309555054,33.5298473799495,0.8744734373304954,0.08584970980882645,True,-0.7691166996955872,-0.12522439658641815,-0.8305979371070862,True,0.45351442694664
CelebA,169397,4228,0,PGD,0.047058823529411764,35,0.125,-0.9280532002449036,33.09793192766645,0.8923326431516784,0.07284890860319138,True,-0.7561430931091309,0.05397292599081993,-0.8204312324523926,True,0.45351442694664
CelebA,199484,5275,0,PGD,0.047058823529411764,35,0.125,-0.9236493110656738,33.31194785516813,0.9118280720351978,0.07131843268871307,True,-0.7275818586349487,-0.21927708387374878,-0.8092321753501892,True,0.45351442694664
CelebA,076129,8347,0,PGD,0.047058823529411764,35,0.125,-0.9459336996078491,33.17199106428938,0.8897085022553878,0.09084564447402954,True,-0.8664166331291199,-0.43162643909454346,-0.9022343158721924,True,0.48013412952423096
CelebA,125882,6773,0,PGD,0.047058823529411764,35,0.125,-0.8883523941040039,33.08409951912723,0.9011662844951726,0.08848308026790619,True,-0.7144542336463928,-0.22898663580417633,-0.8211129307746887,True,0.48013412952423096
CelebA,099888,5153,0,PGD,0.047058823529411764,35,0.125,-0.8896287679672241,33.19396562673503,0.8969744941622739,0.0556001216173172,True,-0.5753549337387085,0.1863902360200882,-0.6414904594421387,True,0.48013412952423096
CelebA,119564,716,0,PGD,0.047058823529411764,35,0.125,-0.9379180669784546,33.07427910992085,0.9084329445702165,0.0850231945514679,True,-0.8297910094261169,-0.33365315198898315,-0.8675016164779663,True,0.48013412952423096
CelebA,028809,6780,0,PGD,0.047058823529411764,35,0.125,-0.9242440462112427,33.09196942115491,0.8932594736159366,0.06734847277402878,True,-0.8024821877479553,-0.4980439245700836,-0.8540199398994446,True,0.48013412952423096
CelebA,156009,7647,0,PGD,0.047058823529411764,35,0.125,-0.9021358489990234,32.850740564038716,0.9175702012015567,0.0669819787144661,True,-0.7278088331222534,-0.08433549106121063,-0.7704639434814453,True,0.48013412952423096
CelebA,049383,1511,0,PGD,0.047058823529411764,35,0.125,-0.8829892873764038,32.88512677206134,0.9304380009278792,0.04972146451473236,True,-0.6441861987113953,0.12953221797943115,-0.6488656997680664,True,0.48013412952423096
CelebA,129239,2013,0,PGD,0.047058823529411764,35,0.125,-0.9289659261703491,32.653832187779884,0.893196976429082,0.08588958531618118,True,-0.7527544498443604,-0.31539785861968994,-0.8389039635658264,True,0.48013412952423096
CelebA,119122,5745,0,PGD,0.047058823529411764,35,0.125,-0.9589163064956665,33.47892855146555,0.8940035405261978,0.12520982325077057,True,-0.8646003007888794,-0.5140445232391357,-0.9122122526168823,True,0.4858649969100952
CelebA,076352,2591,0,PGD,0.047058823529411764,35,0.125,-0.9526882171630859,33.3567018619121,0.8915727568405297,0.06871373951435089,True,-0.8442000150680542,-0.6039024591445923,-0.9039618372917175,True,0.4858649969100952
CelebA,189507,5267,0,PGD,0.047058823529411764,35,0.125,-0.9084904193878174,33.39024424096641,0.8940982598688715,0.08081168681383133,True,-0.801201581954956,-0.21432358026504517,-0.8380216360092163,True,0.4858649969100952
CelebA,105547,4424,0,PGD,0.047058823529411764,35,0.125,-0.9399811029434204,33.57223333479209,0.8686762447433095,0.09978149831295013,True,-0.8923911452293396,-0.5592176914215088,-0.9096193313598633,True,0.4858649969100952
CelebA,189255,6886,0,PGD,0.047058823529411764,35,0.125,-0.8505241870880127,33.35414494047744,0.9033429314770992,0.0752040296792984,True,-0.6223903894424438,0.1630164533853531,-0.7174723744392395,True,0.4858649969100952
CelebA,017726,175,0,PGD,0.047058823529411764,35,0.125,-0.8795919418334961,33.44319782473491,0.8820917289949818,0.08491391688585281,True,-0.64449143409729,0.1557304859161377,-0.7258524894714355,True,0.4858649969100952
CelebA,156050,9811,0,PGD,0.047058823529411764,35,0.125,-0.9080573320388794,32.90995803236517,0.9117677912643946,0.11033621430397034,True,-0.7161663770675659,0.07248985767364502,-0.7446212768554688,True,0.4858649969100952
CelebA,092467,7067,0,PGD,0.047058823529411764,35,0.125,-0.9173622727394104,33.615940793886,0.8971239357874216,0.0613880380988121,True,-0.8923056125640869,-0.3837434947490692,-0.8838980197906494,True,0.4858649969100952
CelebA,071677,3338,0,PGD,0.047058823529411764,35,0.125,-0.8973599076271057,33.12793412159395,0.8957276671665197,0.1310434192419052,True,-0.620125949382782,0.27665233612060547,-0.7454929351806641,True,0.4533231258392334
CelebA,056453,7402,0,PGD,0.047058823529411764,35,0.125,-0.8873728513717651,32.670777974756014,0.9500974815474935,0.019980384036898613,True,-0.4006989598274231,0.5294697880744934,-0.3959212303161621,True,0.4533231258392334
CelebA,078901,3802,0,PGD,0.047058823529411764,35,0.125,-0.876735508441925,32.919015665796564,0.899314266134453,0.07804431021213531,True,-0.6141830682754517,0.1185794472694397,-0.6799272894859314,True,0.4533231258392334
CelebA,139789,8545,0,PGD,0.047058823529411764,35,0.125,-0.9135570526123047,32.88649440047071,0.9197084376527109,0.0457448810338974,True,-0.7478103041648865,-0.1326543092727661,-0.7746292352676392,True,0.4533231258392334
CelebA,081044,8548,0,PGD,0.047058823529411764,35,0.125,-0.9504965543746948,33.37279682358803,0.892098328640545,0.08944739401340485,True,-0.8001352548599243,-0.3871227502822876,-0.8635272979736328,True,0.4533231258392334
CelebA,105237,6288,0,PGD,0.047058823529411764,35,0.125,-0.9448859691619873,33.272091014119546,0.8864625888660264,0.14221306145191193,True,-0.8637799024581909,-0.32945698499679565,-0.8921738862991333,True,0.4533231258392334
CelebA,143700,9589,0,PGD,0.047058823529411764,35,0.125,-0.94000643491745,33.38119662292055,0.8890407095591596,0.11593078076839447,True,-0.820367157459259,-0.3042882978916168,-0.8574310541152954,True,0.4533231258392334
CelebA,183263,8445,0,PGD,0.047058823529411764,35,0.125,-0.8383565545082092,32.83411796350782,0.904240837140127,0.1095399558544159,True,-0.3483060300350189,0.5069645643234253,-0.4665082097053528,True,0.4533231258392334
CelebA,164743,2676,0,PGD,0.047058823529411764,35,0.125,-0.8907697200775146,32.844155688706365,0.9189281903966432,0.05675959959626198,True,-0.589185357093811,0.2138798087835312,-0.6289386749267578,True,0.48002997040748596
CelebA,082463,2612,0,PGD,0.047058823529411764,35,0.125,-0.9512178301811218,33.56216059091683,0.8842179474486871,0.13229645788669586,True,-0.8702260255813599,-0.5069114565849304,-0.8902556300163269,True,0.48002997040748596
CelebA,168943,1306,0,PGD,0.047058823529411764,35,0.125,-0.9058698415756226,33.10740450815652,0.9336890087458923,0.046824946999549866,True,-0.8032673597335815,-0.20477931201457977,-0.8392130732536316,True,0.48002997040748596
CelebA,091156,7265,0,PGD,0.047058823529411764,35,0.125,-0.8969943523406982,33.04914649676783,0.9040054068472879,0.05582733824849129,True,-0.6327710151672363,0.24060291051864624,-0.7080811262130737,True,0.48002997040748596
CelebA,195531,5306,0,PGD,0.047058823529411764,35,0.125,-0.8788371086120605,33.30563676298198,0.8944650291349764,0.11770523339509964,True,-0.8204762935638428,-0.18979467451572418,-0.8278700709342957,True,0.48002997040748596
CelebA,144572,6145,0,PGD,0.047058823529411764,35,0.125,-0.944732129573822,33.04225716278762,0.8978320497011323,0.057047661393880844,True,-0.8226674795150757,-0.30467215180397034,-0.879203200340271,True,0.48002997040748596
CelebA,194077,7325,0,PGD,0.047058823529411764,35,0.125,-0.8809329271316528,32.999708500692606,0.9120567776783887,0.10477496683597565,True,-0.6452487707138062,0.030864292755723,-0.7194654941558838,True,0.48002997040748596
CelebA,023102,6466,0,PGD,0.047058823529411764,35,0.125,-0.9351005554199219,33.357166012906845,0.8703536474344372,0.14488136768341064,True,-0.8480736017227173,-0.5087252855300903,-0.8781013488769531,True,0.48002997040748596
CelebA,019415,7687,0,PGD,0.047058823529411764,35,0.125,-0.9103051424026489,33.040729209227734,0.9046891171697268,0.0814809799194336,True,-0.763433575630188,-0.24404069781303406,-0.8068484663963318,True,0.48210182785987854
CelebA,049749,4159,0,PGD,0.047058823529411764,35,0.125,-0.8151062726974487,33.48640035686188,0.9010330705870314,0.07056142389774323,True,-0.5639147162437439,0.05205482989549637,-0.6047223806381226,True,0.48210182785987854
CelebA,195211,5051,0,PGD,0.047058823529411764,35,0.125,-0.8709079027175903,33.35040879005289,0.9115113494908895,0.056881219148635864,True,-0.7243233323097229,-0.20340460538864136,-0.7793616652488708,True,0.48210182785987854
CelebA,153340,8811,0,PGD,0.047058823529411764,35,0.125,-0.9331368207931519,33.10181720370064,0.8845837445488308,0.10468971729278564,True,-0.7000117301940918,0.07584091275930405,-0.7915987968444824,True,0.48210182785987854
CelebA,097912,3170,0,PGD,0.047058823529411764,35,0.125,-0.8120076656341553,33.32243387579174,0.8903970455851344,0.06991441547870636,True,-0.6525561809539795,0.09516967833042145,-0.7099917531013489,True,0.48210182785987854
CelebA,072618,4757,0,PGD,0.047058823529411764,35,0.125,-0.8821231722831726,33.139117258278795,0.8809934775288895,0.11988628655672073,True,-0.7225341200828552,-0.047895461320877075,-0.7675142884254456,True,0.48210182785987854
CelebA,127477,8357,0,PGD,0.047058823529411764,35,0.125,-0.8316890001296997,32.728995075296716,0.9021215204259988,0.036827415227890015,True,-0.6363306045532227,-0.0076731350272893906,-0.687958836555481,True,0.48210182785987854
CelebA,192706,7816,0,PGD,0.047058823529411764,35,0.125,-0.9285256266593933,32.983265675683214,0.8929008782333011,0.06211668252944946,True,-0.8182460069656372,-0.4853634238243103,-0.8782730102539062,True,0.48210182785987854
CelebA,020309,8120,0,PGD,0.047058823529411764,35,0.125,-0.9480022192001343,33.15998956623509,0.8747029494744328,0.06097722053527832,True,-0.8402548432350159,-0.3236784338951111,-0.887556791305542,True,0.480613112449646
CelebA,070230,361,0,PGD,0.047058823529411764,35,0.125,-0.889660120010376,33.08105329428115,0.9064927895615987,0.05397488921880722,True,-0.7143611907958984,-0.21103090047836304,-0.7770119309425354,True,0.480613112449646
CelebA,050339,9017,0,PGD,0.047058823529411764,35,0.125,-0.9072465896606445,33.3369447878773,0.8853670315630868,0.15365681052207947,True,-0.7938539981842041,0.06520909070968628,-0.8822266459465027,True,0.480613112449646
CelebA,159767,5411,0,PGD,0.047058823529411764,35,0.125,-0.872321367263794,32.88256394376421,0.9030699221427548,0.0678689181804657,True,-0.7020313739776611,0.0007651634514331818,-0.7425538301467896,True,0.480613112449646
CelebA,143103,4637,0,PGD,0.047058823529411764,35,0.125,-0.9418989419937134,33.38117539724363,0.8621359183381014,0.13974209129810333,True,-0.838591992855072,-0.5129387378692627,-0.8873116970062256,True,0.480613112449646
CelebA,055155,10175,0,PGD,0.047058823529411764,35,0.125,-0.9502151012420654,33.000590737704115,0.927635513794927,0.052475884556770325,True,-0.816408634185791,-0.3159695565700531,-0.871247410774231,True,0.480613112449646
CelebA,139389,2105,0,PGD,0.047058823529411764,35,0.125,-0.9499795436859131,33.269461586740455,0.8686500364601802,0.10431487113237381,True,-0.8530011773109436,-0.5773522853851318,-0.87907874584198,True,0.480613112449646
CelebA,006188,3432,0,PGD,0.047058823529411764,35,0.125,-0.8899565935134888,33.28740510457352,0.9107910356788165,0.046646296977996826,True,-0.7884609699249268,-0.3138540983200073,-0.8262734413146973,True,0.480613112449646
CelebA,126978,5635,0,PGD,0.047058823529411764,35,0.125,-0.9146226644515991,32.76672543279889,0.9170172190311362,0.07368539273738861,True,-0.75667405128479,-0.257398784160614,-0.8073095083236694,True,0.48114660382270813
CelebA,044943,1111,0,PGD,0.047058823529411764,35,0.125,-0.9292010068893433,33.030531756377314,0.911496162646125,0.0939909815788269,True,-0.8193758726119995,-0.28083622455596924,-0.8643305897712708,True,0.48114660382270813
CelebA,068228,7400,0,PGD,0.047058823529411764,35,0.125,-0.9511710405349731,33.13203983314138,0.8744380277500889,0.14616771042346954,True,-0.800305962562561,-0.23430795967578888,-0.8532105088233948,True,0.48114660382270813
CelebA,028292,3404,0,PGD,0.047058823529411764,35,0.125,-0.932925820350647,32.779239233321185,0.912179045976024,0.0648283064365387,True,-0.6901846528053284,-0.004485351499170065,-0.7768189907073975,True,0.48114660382270813
CelebA,110178,7969,0,PGD,0.047058823529411764,35,0.125,-0.894058108329773,32.791077665729894,0.9062616021066173,0.05390990898013115,True,-0.6430532336235046,-0.1382788121700287,-0.7131052017211914,True,0.48114660382270813
CelebA,050269,1559,0,PGD,0.047058823529411764,35,0.125,-0.9253790378570557,33.07526555458089,0.9092267797661675,0.0782916247844696,True,-0.7495098114013672,-0.22598335146903992,-0.7907435894012451,True,0.48114660382270813
CelebA,004461,1686,0,PGD,0.047058823529411764,35,0.125,-0.9130432605743408,32.9916194608312,0.9096615890720506,0.0587078332901001,True,-0.8177758455276489,-0.4787535071372986,-0.864953875541687,True,0.48114660382270813
CelebA,132824,2017,0,PGD,0.047058823529411764,35,0.125,-0.942062497138977,33.14067073035912,0.8866985185957993,0.08410267531871796,True,-0.8907986879348755,-0.41532012820243835,-0.9226149916648865,True,0.48114660382270813
CelebA,132781,5672,0,PGD,0.047058823529411764,35,0.125,-0.9519814252853394,33.25675156685302,0.8896464011206774,0.05046280473470688,True,-0.8650554418563843,-0.5391512513160706,-0.9179827570915222,True,0.45784345269203186
CelebA,059991,6118,0,PGD,0.047058823529411764,35,0.125,-0.9298948645591736,32.94986644867776,0.903054606943711,0.06165291368961334,True,-0.7215064764022827,-0.25452595949172974,-0.8059926629066467,True,0.45784345269203186
CelebA,101845,592,0,PGD,0.047058823529411764,35,0.125,-0.9508392810821533,33.5747731131528,0.8780938737931682,0.10315502434968948,True,-0.7784020900726318,-0.5332181453704834,-0.8860543966293335,True,0.45784345269203186
CelebA,140506,7168,0,PGD,0.047058823529411764,35,0.125,-0.916128933429718,33.31930217006113,0.9087692628126985,0.06060962378978729,True,-0.7356699705123901,-0.17390607297420502,-0.8295250535011292,True,0.45784345269203186
CelebA,157118,10159,0,PGD,0.047058823529411764,35,0.125,-0.9365770220756531,33.14490640368429,0.8840332366545379,0.09024068713188171,True,-0.7585225105285645,-0.21733570098876953,-0.7938705682754517,True,0.45784345269203186
CelebA,036104,9820,0,PGD,0.047058823529411764,35,0.125,-0.9154183864593506,32.99602598386683,0.9152727893882555,0.07065775245428085,True,-0.7570131421089172,-0.19343362748622894,-0.8184452056884766,True,0.45784345269203186
CelebA,102923,3697,0,PGD,0.047058823529411764,35,0.125,-0.9344349503517151,33.428074020028426,0.8823733328561469,0.12529978156089783,True,-0.8232703804969788,-0.20043253898620605,-0.8438912630081177,True,0.45784345269203186
CelebA,178321,4862,0,PGD,0.047058823529411764,35,0.125,-0.9314958453178406,33.10805019131695,0.9119108904083291,0.05944254249334335,True,-0.8071856498718262,-0.09651359915733337,-0.8305178880691528,True,0.45784345269203186
CelebA,035013,3080,0,PGD,0.047058823529411764,35,0.125,-0.8983376026153564,33.16203905150644,0.8869391057914348,0.1014985591173172,True,-0.7425111532211304,-0.3439241051673889,-0.7986066341400146,True,0.4905354380607605
CelebA,078996,3655,0,PGD,0.047058823529411764,35,0.125,-0.9348458051681519,33.02847521314804,0.8991830141567444,0.1476934254169464,True,-0.8217482566833496,-0.35037779808044434,-0.8805652856826782,True,0.4905354380607605
CelebA,035236,1620,0,PGD,0.047058823529411764,35,0.125,-0.8542208671569824,33.31384771890037,0.8538702378458823,0.14566001296043396,True,-0.7053618431091309,-0.11965540051460266,-0.7751052975654602,True,0.4905354380607605
CelebA,016954,1490,0,PGD,0.047058823529411764,35,0.125,-0.9449433088302612,33.55728331172729,0.888283531013494,0.0953049510717392,True,-0.8685113787651062,-0.597430408000946,-0.9013805389404297,True,0.4905354380607605
CelebA,017063,2138,0,PGD,0.047058823529411764,35,0.125,-0.9025945663452148,33.20790142919933,0.924134980703491,0.06832074373960495,True,-0.7305703163146973,-0.17113810777664185,-0.7674250602722168,True,0.4905354380607605
CelebA,099149,353,0,PGD,0.047058823529411764,35,0.125,-0.9316707849502563,33.02450691527063,0.9023022605260288,0.12275988608598709,True,-0.8189624547958374,-0.26410678029060364,-0.8579199314117432,True,0.4905354380607605
CelebA,184495,7652,0,PGD,0.047058823529411764,35,0.125,-0.9158779382705688,32.894208705866966,0.9124335271983508,0.07362622022628784,True,-0.7336074113845825,-0.3334079384803772,-0.7853095531463623,True,0.4905354380607605
CelebA,179191,4460,0,PGD,0.047058823529411764,35,0.125,-0.9171873331069946,33.50528105487268,0.8658021223464328,0.15205517411231995,True,-0.8314658403396606,-0.44030025601387024,-0.8640943765640259,True,0.4905354380607605
CelebA,125109,7657,0,PGD,0.047058823529411764,35,0.125,-0.896002471446991,33.226284017805796,0.902723170716594,0.1049276664853096,True,-0.8168126344680786,-0.40002110600471497,-0.8310718536376953,True,0.4819521903991699
CelebA,188712,5457,0,PGD,0.047058823529411764,35,0.125,-0.9432302713394165,33.06385365061973,0.8902144231386333,0.10984157025814056,True,-0.8560572862625122,-0.26914113759994507,-0.8931849002838135,True,0.4819521903991699
CelebA,060944,1624,0,PGD,0.047058823529411764,35,0.125,-0.9239237308502197,33.038098930325326,0.9173460351777841,0.06542550027370453,True,-0.8100941181182861,-0.16922566294670105,-0.8451206684112549,True,0.4819521903991699
CelebA,092895,4745,0,PGD,0.047058823529411764,35,0.125,-0.8538051843643188,32.89024538508482,0.8825355672936972,0.0819896012544632,True,-0.6402167081832886,-0.21515408158302307,-0.7102278470993042,True,0.4819521903991699
CelebA,029773,3077,0,PGD,0.047058823529411764,35,0.125,-0.9555997848510742,32.84867623840857,0.9165735617154764,0.05851348489522934,True,-0.7329684495925903,0.27979350090026855,-0.8240898847579956,True,0.4819521903991699
CelebA,106843,2759,0,PGD,0.047058823529411764,35,0.125,-0.9060243368148804,33.06438573631268,0.898198433241121,0.08798500895500183,True,-0.7022378444671631,-0.039581745862960815,-0.7967971563339233,True,0.4819521903991699
CelebA,006258,8269,0,PGD,0.047058823529411764,35,0.125,-0.9459989070892334,33.55940861139345,0.8937867506530432,0.08331818878650665,True,-0.8788176774978638,-0.5139040946960449,-0.8978354334831238,True,0.4819521903991699
CelebA,065861,7692,0,PGD,0.047058823529411764,35,0.125,-0.8902451992034912,33.36458823788492,0.8965068851621937,0.09663848578929901,True,-0.7941080927848816,-0.4455777108669281,-0.8331880569458008,True,0.4819521903991699
CelebA,189595,5585,0,PGD,0.047058823529411764,35,0.125,-0.9400770664215088,33.48913006579844,0.903737897612925,0.04483672231435776,True,-0.8660414218902588,-0.1362910121679306,-0.8935793042182922,True,0.4660238027572632
CelebA,118729,9318,0,PGD,0.047058823529411764,35,0.125,-0.91750568151474,33.191541451886444,0.9082245875278003,0.08549217879772186,True,-0.8181532621383667,-0.4606713056564331,-0.8488985896110535,True,0.4660238027572632
CelebA,038244,1767,0,PGD,0.047058823529411764,35,0.125,-0.9510996341705322,33.518696829431185,0.8725634703029342,0.15118007361888885,True,-0.8250110149383545,-0.268007755279541,-0.881576657295227,True,0.4660238027572632
CelebA,067637,279,0,PGD,0.047058823529411764,35,0.125,-0.9115012288093567,32.87701207281633,0.918385013570894,0.06285952031612396,True,-0.7570196390151978,-0.2586248815059662,-0.8297246694564819,True,0.4660238027572632
CelebA,076199,5884,0,PGD,0.047058823529411764,35,0.125,-0.8776816129684448,33.06751459171092,0.9136067089637546,0.05377546325325966,True,-0.7043139934539795,-0.14789018034934998,-0.7608831524848938,True,0.4660238027572632
CelebA,081788,8723,0,PGD,0.047058823529411764,35,0.125,-0.9212286472320557,33.13886660538022,0.9000485827519085,0.07374614477157593,True,-0.7943316698074341,-0.32756495475769043,-0.8252202272415161,True,0.4660238027572632
CelebA,155824,8796,0,PGD,0.047058823529411764,35,0.125,-0.901806652545929,33.17994326397917,0.8846665255191694,0.0822153314948082,True,-0.7510973215103149,-0.17388436198234558,-0.8086051940917969,True,0.4660238027572632
CelebA,028896,9425,0,PGD,0.047058823529411764,35,0.125,-0.9226748943328857,33.46039797956379,0.9015969892012015,0.04936759173870087,True,-0.7864279747009277,-0.37090620398521423,-0.8398851752281189,True,0.4660238027572632
CelebA,078670,121,0,PGD,0.047058823529411764,35,0.125,-0.9429806470870972,33.01474707345231,0.9067436864983863,0.05772975832223892,True,-0.8033156991004944,0.061246875673532486,-0.8430944681167603,True,0.4758611023426056
CelebA,152426,935,0,PGD,0.047058823529411764,35,0.125,-0.9162063002586365,33.047472161700355,0.9064013136592431,0.0787384957075119,True,-0.8207094669342041,-0.39123767614364624,-0.860878586769104,True,0.4758611023426056
CelebA,114528,8270,0,PGD,0.047058823529411764,35,0.125,-0.8996397256851196,33.10351452999805,0.9160324668649769,0.04329260438680649,True,-0.7180864214897156,-0.19680747389793396,-0.7903088331222534,True,0.4758611023426056
CelebA,196909,8951,0,PGD,0.047058823529411764,35,0.125,-0.9521898627281189,33.44145647557936,0.8812345515845493,0.1217288002371788,True,-0.8837726712226868,-0.5810089707374573,-0.9187524318695068,True,0.4758611023426056
CelebA,172974,200,0,PGD,0.047058823529411764,35,0.125,-0.9262981414794922,33.25098823489307,0.8916592752369801,0.08874555677175522,True,-0.8404607772827148,-0.24481409788131714,-0.8762264251708984,True,0.4758611023426056
CelebA,180060,2489,0,PGD,0.047058823529411764,35,0.125,-0.9198794364929199,33.63768247052451,0.8777280445339674,0.06747275590896606,True,-0.7170169949531555,-0.24307361245155334,-0.7845638990402222,True,0.4758611023426056
CelebA,014515,2526,0,PGD,0.047058823529411764,35,0.125,-0.8853033781051636,33.64576339119693,0.8768816805686024,0.14906270802021027,True,-0.7289122343063354,-0.01670735888183117,-0.7734520435333252,True,0.4758611023426056
CelebA,155451,2116,0,PGD,0.047058823529411764,35,0.125,-0.9451397657394409,32.99807268152496,0.8949242887337631,0.12187895178794861,True,-0.8331376910209656,-0.1562451720237732,-0.8946459293365479,True,0.4758611023426056
CelebA,152606,6182,0,PGD,0.047058823529411764,35,0.125,-0.9503433108329773,33.211853318246156,0.8982711985690122,0.05765474960207939,True,-0.8182195425033569,-0.3759124279022217,-0.8481454849243164,True,0.4814162254333496
CelebA,169085,549,0,PGD,0.047058823529411764,35,0.125,-0.9487338066101074,33.2610419980781,0.8987434701155824,0.10407790541648865,True,-0.8878948092460632,-0.6012997627258301,-0.9269564151763916,True,0.4814162254333496
CelebA,168015,2625,0,PGD,0.047058823529411764,35,0.125,-0.946148157119751,33.15544886707157,0.8641143659897558,0.09804750978946686,True,-0.7781354784965515,-0.2410748451948166,-0.8205345273017883,True,0.4814162254333496
CelebA,069638,8332,0,PGD,0.047058823529411764,35,0.125,-0.951439380645752,33.91758294293357,0.8445376094253096,0.16824348270893097,True,-0.8789570927619934,-0.6879844069480896,-0.9174700975418091,True,0.4814162254333496
CelebA,184159,8355,0,PGD,0.047058823529411764,35,0.125,-0.968629002571106,33.43026704009121,0.8931910616548778,0.09285985678434372,True,-0.8956727981567383,-0.5728282928466797,-0.9292904138565063,True,0.4814162254333496
CelebA,007363,4089,0,PGD,0.047058823529411764,35,0.125,-0.9451490640640259,32.982306276389444,0.909373710423833,0.05816713720560074,True,-0.8351949453353882,-0.3247629404067993,-0.8664136528968811,True,0.4814162254333496
CelebA,150781,9718,0,PGD,0.047058823529411764,35,0.125,-0.9476983547210693,33.56739299454458,0.8897958879650215,0.07244186103343964,True,-0.8726861476898193,-0.46472233533859253,-0.9141116142272949,True,0.4814162254333496
CelebA,181207,4458,0,PGD,0.047058823529411764,35,0.125,-0.9425508975982666,33.47350857512545,0.8977467543011878,0.07043454796075821,True,-0.8368933796882629,-0.4127483665943146,-0.8471152782440186,True,0.4814162254333496
CelebA,126991,1502,0,PGD,0.047058823529411764,35,0.125,-0.9072846174240112,33.15222246830342,0.8835556755314463,0.12259507179260254,True,-0.8095548748970032,-0.418259859085083,-0.8578672409057617,True,0.46285709738731384
CelebA,174296,4076,0,PGD,0.047058823529411764,35,0.125,-0.9151014089584351,33.616153416385814,0.8820440056584964,0.08824611455202103,True,-0.8384953141212463,-0.3429536819458008,-0.8481032848358154,True,0.46285709738731384
CelebA,186338,6184,0,PGD,0.047058823529411764,35,0.125,-0.9440760612487793,33.63898881267554,0.8756384589848084,0.10039116442203522,True,-0.8809965252876282,-0.588438868522644,-0.9031442403793335,True,0.46285709738731384
CelebA,161048,721,0,PGD,0.047058823529411764,35,0.125,-0.9069501161575317,33.542612280383366,0.9051621866308649,0.06361886858940125,True,-0.8159230351448059,-0.5072678923606873,-0.8534379005432129,True,0.46285709738731384
CelebA,179100,4050,0,PGD,0.047058823529411764,35,0.125,-0.8763201236724854,33.55097469186289,0.8310428812354503,0.20153717696666718,True,-0.72278892993927,-0.47276175022125244,-0.8129453659057617,True,0.46285709738731384
CelebA,197736,7438,0,PGD,0.047058823529411764,35,0.125,-0.9457648992538452,32.987155043512544,0.9036323968596992,0.0464264377951622,True,-0.7746971845626831,-0.24567776918411255,-0.8165647387504578,True,0.46285709738731384
CelebA,047408,5718,0,PGD,0.047058823529411764,35,0.125,-0.8684580326080322,33.14360295631258,0.9278296903277822,0.04193466901779175,True,-0.7597141861915588,0.2561538517475128,-0.7259791493415833,True,0.46285709738731384
CelebA,105196,1127,0,PGD,0.047058823529411764,35,0.125,-0.9275549054145813,33.222414133843756,0.911341388098147,0.049205053597688675,True,-0.8303928375244141,-0.5380401611328125,-0.876785397529602,True,0.46285709738731384
